Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,38,1,28,0,1,1,26103,154,121,0
1,44,1,35,0,1,1,2630,124,245,0
1,25,1,28,0,0,1,60550,152,269,0
1,38,1,28,0,1,1,52970,124,106,0
0,24,1,13,1,0,0,22649,152,243,0
0,23,1,27,0,0,0,2630,152,103,0
0,43,1,28,1,1,0,2630,124,248,0
0,30,1,26,0,0,1,2630,154,74,0
0,49,1,28,1,1,0,2630,124,100,0
0,22,1,30,1,0,0,30724,152,271,0
0,45,1,8,0,1,1,2630,26,96,1
1,72,1,28,0,1,1,45683,26,270,0
1,25,1,8,1,0,0,63124,152,136,0
1,64,1,28,1,1,0,30068,26,237,0
1,46,1,28,0,2,1,64819,124,82,1
1,84,1,28,1,1,0,49367,122,31,0
1,46,1,28,0,2,1,42534,124,168,0
0,41,1,28,0,1,1,35524,124,13,1
1,73,1,46,0,1,1,41623,26,146,0
0,43,1,28,0,2,1,37314,26,288,1
1,47,1,9,0,1,1,37752,26,235,0
1,55,1,28,1,1,1,42394,26,142,0
0,45,1,37,0,1,1,35692,152,235,0
0,24,1,11,1,0,0,38608,152,107,0
1,44,1,23,0,1,1,42609,124,83,0
1,42,1,28,0,2,1,34815,26,101,1
0,24,1,3,1,0,0,28239,152,67,0
0,27,1,15,0,0,0,28171,152,213,0
1,21,1,26,1,0,0,15945,160,160,0
0,22,1,40,1,0,0,32851,152,234,0
0,22,1,14,1,0,0,37508,152,260,0
0,44,1,40,0,1,1,36790,26,266,0
1,21,1,4,0,0,1,22577,152,204,0
1,36,1,46,0,1,1,20819,26,137,0
1,24,1,28,1,0,0,55467,152,84,0
0,53,1,8,0,1,1,60483,999,30,0
1,52,1,28,1,1,0,35031,26,88,0
1,23,1,35,1,0,0,34056,152,233,0
0,49,1,48,1,1,0,2630,26,245,0
0,23,1,29,1,0,0,27636,152,145,0
0,23,1,41,1,0,0,44043,152,65,0
1,40,1,28,0,1,0,32854,122,149,0
1,23,1,15,1,0,0,29541,152,258,0
0,21,1,36,1,0,0,30389,152,27,0
1,30,1,28,0,1,1,2630,157,298,0
1,57,1,46,1,1,0,2630,26,166,0
1,55,1,28,1,1,0,67745,124,93,0
1,50,1,4,0,1,1,26821,26,296,0
0,44,1,28,0,1,1,26567,26,215,0
1,25,1,28,0,0,1,41654,26,233,0
1,43,1,23,0,1,1,29155,154,277,0
1,24,1,41,1,0,0,24773,152,277,0
0,59,1,18,0,1,0,23322,124,133,1
1,23,1,44,0,0,1,29267,152,41,0
1,53,1,13,0,1,1,2630,26,90,0
1,23,1,46,1,1,1,2630,156,234,0
1,24,1,36,1,0,0,36975,152,88,0
0,24,1,28,0,0,1,32681,152,116,0
1,60,1,28,0,1,1,68548,26,298,0
0,34,1,29,0,1,1,30045,26,119,1
1,29,1,28,1,0,0,25850,152,125,0
0,21,1,46,1,0,0,41238,152,195,0
1,25,1,14,1,0,0,39723,152,278,0
0,45,1,35,1,1,0,52448,26,105,0
0,22,1,47,1,0,0,24233,152,231,0
1,55,1,17,1,1,0,36693,26,212,0
1,45,1,33,0,1,1,23958,26,35,1
0,23,1,28,1,0,0,49577,152,55,0
1,26,1,47,1,0,0,33045,152,188,0
1,68,1,28,0,1,1,45626,26,68,0
0,63,1,28,0,1,1,2630,26,172,0
1,27,1,36,1,0,0,32286,152,75,0
0,37,1,28,0,1,1,45037,26,238,1
0,48,1,28,1,1,0,45148,124,240,0
0,35,1,35,0,1,1,37646,26,198,0
1,71,1,28,1,1,0,33685,122,10,0
1,31,1,39,0,0,1,2630,26,166,1
1,53,1,29,0,1,1,2630,156,141,0
1,22,1,41,1,0,0,31827,152,69,0
0,67,1,41,0,1,1,31554,124,30,0
0,76,1,28,1,1,0,37753,124,38,0
0,47,1,30,0,1,1,2630,154,227,0
1,36,1,35,0,1,1,25017,124,203,0
1,46,1,28,0,1,1,31663,26,235,0
0,35,1,3,0,1,0,2630,26,43,0
0,66,1,8,0,1,0,48089,999,205,0
1,61,1,8,0,2,1,22257,124,171,1
0,23,1,41,1,0,0,33860,152,217,0
1,44,1,28,0,1,0,50633,124,103,0
0,22,1,11,0,0,1,35557,152,110,0
0,28,1,11,1,0,0,2630,152,101,0
0,38,1,46,0,1,1,2630,157,83,0
0,48,1,10,0,1,1,39818,26,180,0
1,41,1,28,0,1,1,49845,124,168,0
0,31,1,8,1,0,0,41106,152,37,0
1,42,1,8,1,1,0,2630,26,193,0
1,48,1,41,1,1,0,2630,124,18,0
1,42,1,28,0,1,1,2630,122,235,0
0,24,1,47,1,0,0,35665,152,174,0
1,76,1,3,1,1,0,28290,26,146,0
0,43,1,28,0,1,1,46174,26,21,1
0,25,1,28,1,0,0,34410,152,219,0
1,43,1,28,0,1,1,26259,124,116,0
0,35,1,46,0,1,1,29036,124,227,1
0,24,1,11,1,0,0,32803,152,239,0
1,46,1,8,0,1,0,35183,999,68,0
0,45,1,28,1,1,0,28586,124,129,0
1,24,1,49,1,0,0,19613,152,167,0
0,46,1,0,0,1,1,2630,999,292,0
0,33,1,28,0,1,1,28188,122,257,0
1,23,1,18,1,0,0,18086,152,139,0
1,38,1,39,0,1,1,2630,999,244,0
1,47,1,26,0,1,1,28871,26,60,1
0,26,1,46,1,0,0,30380,152,268,0
1,44,1,8,0,1,1,32342,124,255,1
1,23,1,29,0,0,1,28070,999,136,0
1,36,1,8,0,1,1,32752,156,287,1
1,40,1,8,0,1,1,71479,124,107,0
1,24,1,10,1,0,0,31953,152,83,0
1,39,1,18,0,1,1,43177,124,12,0
0,42,1,28,1,1,0,61279,26,224,0
0,76,1,29,1,1,0,48834,26,54,0
0,31,1,10,1,0,0,30459,152,295,0
0,21,1,15,0,0,1,31946,152,216,0
1,48,1,37,1,1,0,22242,26,283,0
0,23,1,27,0,0,0,27629,152,228,0
1,28,1,9,1,0,0,34010,152,145,0
0,43,1,28,0,1,1,41103,26,258,0
1,35,1,28,0,1,1,33273,122,255,0
0,35,1,28,0,1,1,39339,124,170,0
1,77,1,28,0,1,1,2630,26,109,1
0,24,1,33,1,0,1,31546,152,268,0
1,50,1,28,0,2,1,53905,124,253,1
0,69,1,28,0,1,1,48756,124,285,0
0,24,1,37,0,0,1,49007,152,115,0
1,29,1,8,1,0,0,46278,152,69,0
1,43,1,28,0,1,1,29921,26,146,1
1,70,1,28,1,1,0,36785,999,211,0
1,50,1,8,0,1,1,2630,26,276,0
1,29,1,18,1,0,0,36528,152,270,0
1,23,1,28,1,0,0,42463,152,160,0
1,20,1,39,1,0,0,31515,160,167,0
1,29,1,4,1,0,0,23080,152,103,0
0,68,1,47,1,1,0,25075,26,108,0
1,25,1,27,0,0,1,27136,152,155,0
1,48,1,28,0,1,1,31502,26,125,0
1,46,1,28,0,2,1,38166,26,37,1
1,44,1,28,1,1,1,33844,26,81,0
1,49,1,30,0,1,1,2630,26,59,1
1,53,1,30,1,1,0,2630,26,208,0
1,24,1,7,0,0,0,32560,152,291,0
1,61,1,3,0,1,1,27238,999,206,0
0,33,1,28,0,0,1,43563,154,240,0
0,49,1,8,0,2,1,40190,124,209,0
0,53,1,33,0,1,1,47367,124,254,0
1,46,1,36,1,1,0,37565,26,18,0
0,44,1,28,0,1,1,42376,124,298,0
1,25,1,32,1,0,0,2630,160,114,0
1,26,1,15,0,0,0,44116,152,125,0
0,40,1,28,0,1,1,2630,124,197,1
0,48,1,3,0,1,1,28795,124,286,0
0,35,1,28,0,1,1,22773,124,193,0
1,59,1,28,0,1,1,2630,156,245,0
0,23,1,33,1,0,0,22900,152,24,0
0,69,1,18,0,1,1,30539,124,107,1
0,72,1,28,1,1,0,65452,26,38,0
0,44,1,41,0,1,1,41968,124,222,0
1,30,1,8,1,0,0,45553,160,295,0
0,31,1,28,1,1,0,34827,124,71,0
1,48,1,8,1,1,0,39109,999,51,0
0,33,1,18,1,0,0,33981,152,248,0
0,21,1,3,1,0,0,31286,152,286,0
1,58,1,28,0,1,1,2630,999,180,1
1,52,1,3,0,1,0,29058,26,198,0
1,44,1,35,0,1,0,2630,999,88,0
1,20,1,13,0,0,1,2630,160,222,0
1,23,1,28,0,0,1,40765,152,144,0
0,24,1,37,0,0,1,21408,160,202,0
1,45,1,28,1,1,0,36212,124,82,0
1,77,1,28,1,1,0,33249,122,267,0
0,23,1,30,1,0,0,26275,152,108,0
1,24,1,8,1,0,0,33265,152,57,0
0,37,1,33,0,1,0,41890,124,167,0
1,40,1,8,0,1,1,31043,124,279,0
1,65,1,48,0,1,1,2630,26,90,0
0,54,1,41,1,1,0,19700,26,39,0
1,33,1,28,0,1,1,43580,26,37,0
1,40,1,28,0,1,1,28113,124,278,1
1,20,1,8,1,0,0,44400,160,275,0
0,20,1,2,1,0,1,31207,160,195,0
1,24,1,8,0,0,0,2630,152,12,0
1,52,1,3,0,1,1,28088,26,285,1
1,71,1,16,0,1,1,2630,26,134,0
0,23,1,43,0,0,1,46257,152,215,0
1,26,1,27,1,0,0,49625,152,151,0
0,27,1,25,1,0,0,29214,152,46,0
0,23,1,8,1,0,0,50423,152,73,0
1,45,1,28,1,1,0,29055,124,279,0
1,26,1,14,1,0,0,24354,151,171,0
1,23,1,28,1,0,0,57911,152,34,0
0,29,1,15,1,0,0,37098,152,185,0
0,45,1,28,1,1,0,2630,999,214,0
0,26,1,28,1,0,1,42200,26,251,0
1,38,1,48,0,1,1,2630,124,10,1
0,67,1,29,0,1,1,45459,124,267,1
0,21,1,36,1,0,0,32204,160,221,0
0,24,1,3,1,0,1,29376,160,112,0
0,24,1,8,1,0,0,58326,152,96,0
1,22,1,2,1,0,0,34772,152,105,0
0,25,1,37,0,0,1,47183,152,204,0
0,54,1,50,1,1,0,32573,154,153,0
1,62,1,28,0,1,1,38052,124,82,1
0,26,1,28,1,0,0,38448,152,216,0
0,22,1,33,1,0,0,38214,152,21,0
0,36,1,28,1,1,0,2630,999,232,0
0,59,1,8,0,1,1,72963,124,280,0
0,23,1,39,1,0,0,50821,152,201,0
0,67,1,41,0,1,1,40821,124,73,0
0,41,1,38,0,1,1,30438,124,299,0
1,25,1,11,1,0,0,18009,160,87,0
0,46,1,28,0,1,1,30184,124,110,0
0,23,1,14,0,0,1,27404,152,293,0
0,26,1,9,1,0,0,37801,152,121,0
0,37,1,35,0,1,0,2630,26,71,0
1,66,1,50,1,1,0,38590,999,76,0
0,33,1,13,0,1,0,38411,124,176,0
0,25,1,28,1,0,0,29046,152,134,0
1,23,1,29,1,0,0,36838,152,182,0
1,56,1,28,1,1,0,48462,124,22,0
0,41,1,35,0,1,1,30495,999,136,0
1,20,1,30,0,0,0,25497,160,11,0
1,25,1,37,0,0,1,31531,152,49,1
1,66,1,41,0,1,1,47749,26,144,0
0,25,1,18,1,0,0,25162,152,155,0
0,29,1,33,1,0,0,52537,152,291,0
1,25,1,8,1,0,0,2630,152,16,0
1,52,1,8,0,1,1,54581,26,234,0
1,77,1,28,0,2,1,60083,26,191,0
1,21,1,8,0,0,1,66657,152,59,0
0,24,1,17,1,0,0,28385,152,164,0
0,24,1,37,0,0,0,47282,152,65,0
1,39,1,28,1,1,0,38452,999,230,0
1,44,1,17,0,1,1,37272,124,231,0
0,44,1,28,0,1,1,43624,26,28,1
1,43,1,39,0,1,1,2630,124,26,1
1,49,1,46,1,1,0,2630,26,226,0
0,24,1,41,1,0,0,39342,152,27,0
1,53,1,8,1,1,0,44895,124,240,0
0,67,1,50,0,1,1,32592,999,101,0
1,54,1,8,0,0,1,34948,26,116,1
0,44,1,41,0,1,1,31059,26,263,1
1,57,1,28,0,1,1,67533,26,269,0
0,30,1,28,1,0,0,28647,152,190,0
0,28,1,4,0,1,1,2630,157,63,0
0,22,1,15,0,0,1,37932,152,293,0
1,36,1,8,0,1,1,31149,124,207,0
1,23,1,36,0,0,1,31668,152,31,0
1,62,1,8,0,1,1,30883,26,173,0
1,42,1,28,0,1,1,30408,124,74,1
1,29,1,41,0,0,1,2630,152,203,0
1,44,1,50,0,1,1,35668,999,40,0
1,55,1,46,0,1,1,31997,152,202,0
0,49,1,41,0,1,1,2630,26,65,0
1,60,1,28,0,1,0,46684,26,280,0
1,21,1,46,1,0,0,35733,160,93,0
1,31,1,28,1,0,0,24002,152,261,0
0,42,1,3,0,1,1,43811,154,243,0
0,37,1,28,1,1,0,48427,124,176,0
0,40,1,30,1,1,0,30719,152,261,0
1,29,1,50,0,0,1,32200,124,79,0
1,34,1,41,1,1,1,36264,26,241,0
0,65,1,30,1,1,1,2630,157,125,0
1,73,1,48,0,1,1,2630,999,94,0
0,22,1,32,1,0,0,35727,152,116,0
1,50,1,28,1,1,0,45072,26,65,0
1,30,1,28,1,1,1,2630,157,127,0
0,52,1,11,0,1,1,2630,156,195,0
1,63,1,28,1,1,1,65387,26,146,0
0,47,1,28,1,1,0,32752,26,105,0
1,34,1,45,0,1,1,2630,156,223,1
1,54,1,9,0,2,1,40603,999,161,1
1,83,1,41,1,1,0,40935,124,166,0
1,72,1,28,0,1,0,60923,124,179,0
0,25,1,34,0,0,1,2630,152,46,0
1,57,1,28,0,1,1,39067,26,134,0
1,54,1,28,0,1,1,36574,26,66,0
1,24,1,41,1,0,0,33243,152,33,0
0,25,1,22,1,0,0,29364,152,88,0
0,77,1,3,0,1,1,40743,26,65,0
0,24,1,8,1,0,0,33324,152,83,0
1,45,1,3,1,1,1,31641,124,183,0
1,26,1,14,1,0,0,2630,152,137,0
0,29,1,41,0,0,1,2630,999,166,1
1,47,1,41,0,1,1,35297,124,74,1
0,28,1,18,1,0,0,38784,152,264,0
1,41,1,45,0,1,1,26978,999,213,0
1,24,1,28,0,1,1,50974,124,266,0
1,24,1,6,1,0,1,29526,152,32,0
0,28,1,2,1,0,0,30514,152,65,0
1,24,1,36,0,0,0,30983,152,67,0
1,49,1,45,0,1,1,27937,124,132,0
0,51,1,50,0,0,1,45869,122,100,0
0,69,1,28,0,1,0,46732,999,259,0
0,22,1,36,1,0,1,2630,160,106,0
1,44,1,28,0,1,1,35482,26,59,0
1,35,1,27,0,1,1,22791,156,36,0
1,30,1,38,1,1,0,25412,124,175,0
0,36,1,33,0,1,1,2630,160,180,0
0,21,1,28,0,0,1,32733,152,145,0
1,72,1,28,0,2,1,54468,122,129,1
1,22,1,46,1,0,0,21470,152,182,0
0,25,1,35,1,0,0,31745,152,242,0
1,49,1,7,0,1,0,36497,999,252,0
0,31,1,29,1,0,0,25259,152,42,0
1,24,1,15,0,0,1,27709,152,64,0
0,47,1,8,0,1,1,32305,26,80,0
1,32,1,28,0,1,1,2630,124,227,1
1,42,1,8,1,1,0,28725,26,284,0
0,70,1,6,1,1,0,25776,124,105,0
1,59,1,26,1,1,0,47831,999,274,0
1,24,1,8,1,0,0,29817,152,88,0
1,25,1,15,1,0,0,30587,152,49,0
1,37,1,18,0,1,1,53672,154,32,1
1,22,1,28,1,0,0,33860,152,247,0
0,26,1,14,1,0,0,42792,152,86,0
0,81,1,28,1,1,0,38673,26,36,0
0,64,1,28,0,1,1,54624,26,17,0
0,31,1,12,0,1,1,2630,26,186,0
0,51,1,28,0,1,1,37564,26,252,1
0,25,1,47,0,0,1,57180,154,205,1
1,25,1,28,1,0,0,54611,152,231,0
0,22,1,41,1,0,0,21700,152,124,0
0,42,1,15,0,1,1,27103,124,175,0
0,23,1,36,1,0,0,34976,152,100,0
0,66,1,28,0,1,1,35154,122,160,0
1,64,1,25,0,2,1,25272,26,91,0
0,43,1,16,1,1,0,34518,152,219,0
1,25,1,2,0,0,0,27134,152,65,0
1,50,1,28,0,1,1,26968,122,17,0
1,35,1,8,1,1,0,37449,124,70,0
0,42,1,28,0,1,1,43878,26,59,0
0,25,1,36,0,0,1,29430,152,271,0
0,22,1,7,0,0,1,49396,160,133,0
0,42,1,28,1,1,0,23211,26,113,0
1,22,1,15,1,0,0,38356,152,258,0
0,22,1,37,0,0,1,30266,160,88,0
1,20,1,36,0,0,1,41945,160,50,0
0,46,1,26,0,1,1,2630,157,142,1
0,22,1,45,1,0,0,21280,152,45,0
0,22,1,26,1,0,0,33459,152,153,0
1,45,1,46,0,1,1,13895,124,113,0
0,23,1,28,0,0,1,65093,152,240,0
1,57,1,39,0,1,1,2630,124,49,0
1,20,1,11,1,0,0,29587,160,187,0
1,50,1,15,0,1,1,33666,124,242,1
0,28,1,30,0,0,1,30354,26,232,0
1,36,1,29,0,2,1,28075,156,230,0
0,21,1,45,0,0,1,27546,160,279,0
0,20,1,30,1,0,0,35192,160,25,0
1,23,1,41,1,0,0,32978,152,112,0
0,22,1,46,1,0,0,59086,152,238,0
1,33,1,15,1,0,0,35268,152,268,0
1,35,1,46,0,1,1,23146,124,268,0
0,25,1,8,1,0,0,36341,152,65,0
0,27,1,8,0,0,0,42963,152,175,0
1,47,1,3,0,1,1,24495,999,284,0
0,25,1,12,1,0,0,23262,152,69,0
1,33,1,36,0,1,1,26910,124,31,0
1,34,1,28,0,1,1,31177,26,103,1
1,52,1,28,0,1,1,50851,124,285,1
1,32,1,8,1,0,0,30505,152,181,0
1,40,1,8,0,1,0,49097,26,208,0
1,57,1,46,0,1,1,2630,999,269,0
0,23,1,46,0,0,1,47385,152,277,0
1,33,1,10,1,0,0,21928,152,58,0
0,67,1,28,0,1,1,2630,999,138,0
0,33,1,46,0,1,1,2630,156,116,1
1,48,1,27,0,1,1,32645,152,182,0
1,35,1,32,0,1,1,34062,163,236,1
1,38,1,36,0,1,1,37742,26,295,1
1,24,1,17,1,0,0,29625,999,286,0
0,23,1,47,0,0,0,29431,151,257,0
1,23,1,16,0,0,1,2630,152,126,1
0,25,1,46,1,0,0,20804,152,204,0
0,23,1,16,1,0,0,2630,26,145,0
1,23,1,47,1,0,0,31231,152,175,0
1,48,1,3,0,1,1,32485,124,12,1
0,51,1,28,1,1,0,37768,999,69,0
0,43,1,3,0,1,1,30437,26,208,0
1,66,1,3,1,1,0,2630,26,240,0
0,25,1,3,1,0,0,22102,152,163,0
0,27,1,10,1,0,0,30517,152,125,0
0,58,1,28,0,1,1,42064,26,163,0
0,25,1,35,1,0,0,41195,152,148,0
1,31,1,28,1,0,0,38881,152,120,0
1,31,1,41,0,0,1,18987,152,100,1
0,43,1,28,0,1,1,55924,26,216,1
0,21,1,46,1,0,0,29298,160,37,0
1,49,1,18,0,1,1,47406,26,212,0
0,26,1,28,1,0,0,43080,152,76,0
0,26,1,28,1,0,0,51451,152,30,0
0,25,1,41,1,0,0,23420,152,90,0
1,49,1,5,0,1,1,36205,26,281,0
0,23,1,41,0,0,1,46543,152,36,0
1,54,1,48,0,1,1,2630,124,254,0
1,23,1,28,0,0,1,65040,26,55,1
0,54,1,28,0,2,1,49985,157,295,0
0,42,1,33,1,1,0,31856,152,186,0
1,53,1,28,0,1,1,48625,124,13,0
0,24,1,8,1,0,0,44095,152,63,0
0,47,1,20,0,1,1,2630,26,227,1
0,67,1,28,1,1,1,37809,124,294,0
1,27,1,50,1,0,0,21844,152,17,0
1,49,1,3,0,1,1,40065,26,267,0
0,24,1,11,1,0,0,21837,152,95,0
1,32,1,41,1,0,0,26466,152,25,0
0,39,1,8,0,1,1,2630,999,102,0
0,45,1,28,0,1,1,45878,26,127,1
0,34,1,28,1,1,0,36282,999,190,0
0,61,1,28,0,1,1,54320,26,20,0
1,45,1,50,1,1,1,26717,999,221,0
0,71,1,28,1,1,0,40980,122,255,0
0,22,1,28,0,1,1,2630,124,117,0
0,25,1,33,1,0,0,33951,152,206,0
1,45,1,46,0,1,1,25738,124,155,0
1,30,1,3,0,0,1,22419,152,90,0
0,27,1,15,1,0,0,31022,152,39,0
0,62,1,28,0,1,1,37684,999,73,0
1,47,1,28,0,1,1,45821,124,44,0
1,38,1,28,0,2,1,43607,124,62,0
1,53,1,28,0,2,1,68850,154,39,0
0,22,1,28,1,0,0,29540,152,122,0
1,45,1,29,0,1,1,42124,26,71,1
1,21,1,37,1,0,1,29537,160,243,0
0,21,1,41,0,1,1,27381,124,292,0
0,28,1,28,1,0,0,45896,152,215,0
1,41,1,50,0,1,1,37067,152,124,0
0,22,1,8,0,0,1,33829,152,168,0
1,41,1,15,0,1,1,2630,157,232,0
1,38,1,22,0,1,1,54790,124,164,0
0,26,1,21,1,0,0,29505,152,28,0
1,28,1,9,0,1,1,31804,157,124,1
0,65,1,28,1,1,0,48784,26,288,0
1,39,1,30,1,1,0,28982,124,89,0
1,27,1,45,1,0,1,24301,152,102,0
0,50,1,11,0,1,1,35427,124,237,1
1,47,1,28,1,1,0,35116,999,38,0
1,65,1,41,0,1,1,41305,26,230,0
1,24,1,7,1,0,0,36284,152,99,0
0,48,1,18,0,1,1,33361,124,289,0
0,53,1,28,1,1,0,31164,999,202,0
1,53,1,3,0,1,1,18090,26,85,1
0,42,1,35,1,1,0,2630,152,57,0
0,23,1,18,1,0,0,26583,152,54,0
0,31,1,28,0,0,1,38865,26,157,0
1,50,1,47,0,1,1,39197,124,295,0
1,40,1,20,1,1,0,2630,124,165,0
1,30,1,41,0,0,1,42814,152,144,0
1,21,1,30,1,0,0,31543,152,192,0
1,71,0,3,0,1,0,25323,26,179,0
0,24,1,25,1,0,0,42342,152,147,0
1,72,1,9,0,1,0,25026,26,187,0
0,24,1,50,1,0,0,22267,152,231,0
1,46,1,7,0,1,1,42101,152,164,0
1,65,1,8,1,1,0,2630,26,118,0
1,54,1,7,1,1,0,37697,124,138,0
0,21,1,28,0,0,1,60733,124,292,0
1,59,1,3,0,1,0,2630,26,87,0
1,24,1,49,0,0,1,27291,152,155,1
0,22,1,8,0,0,0,44879,160,247,0
1,44,1,28,0,1,1,31494,124,204,0
1,50,1,48,1,1,0,2630,26,114,0
0,21,1,28,1,0,0,37386,152,275,0
0,34,1,8,0,1,1,2630,124,57,0
0,69,1,28,0,2,1,42340,26,40,0
0,21,1,30,0,0,1,25024,160,20,0
1,25,1,28,0,1,0,32174,26,239,0
1,71,1,28,0,1,1,67477,26,221,1
1,23,1,50,1,0,0,45359,152,141,0
1,74,1,30,0,2,1,34753,124,206,1
1,43,1,28,0,1,1,29751,124,269,0
0,31,1,5,1,0,0,35655,152,103,0
0,47,1,12,0,1,1,27971,154,276,0
1,25,1,10,1,0,0,22069,152,93,0
0,27,1,12,1,0,0,28210,152,33,0
0,33,1,33,1,0,0,28238,152,231,0
0,68,1,47,1,1,0,36077,999,130,0
0,41,1,35,0,1,0,23041,124,176,0
1,62,1,8,0,1,1,28505,999,123,0
0,22,1,41,1,0,0,36997,152,25,0
0,32,1,46,1,1,0,19107,124,220,0
1,43,1,31,0,1,1,2630,124,114,0
0,24,1,50,1,0,0,26717,152,296,0
1,77,1,7,0,1,1,36581,124,191,0
1,61,1,49,1,1,0,23580,26,290,0
1,43,1,28,0,1,1,52520,124,63,0
0,45,1,28,0,1,1,40525,26,174,0
1,27,1,35,1,0,0,30996,152,226,0
0,42,1,21,0,1,0,30377,152,252,0
0,61,1,11,0,1,1,28484,999,23,0
0,27,1,28,1,0,0,27632,152,218,0
1,23,1,46,1,0,0,31870,151,254,0
0,47,1,28,0,1,1,28815,26,97,1
0,33,1,28,1,1,0,32211,124,242,0
0,77,1,28,0,1,1,47544,26,45,0
1,33,1,41,1,0,0,32985,152,40,0
0,25,1,25,1,0,0,28122,152,171,0
1,56,1,28,1,1,0,2630,26,242,0
1,26,1,30,1,0,0,18212,152,26,0
1,24,1,36,1,0,0,34727,152,75,0
1,21,1,8,0,0,1,48914,160,57,0
1,38,1,28,0,1,1,32338,124,259,0
1,22,1,8,0,0,1,2630,160,211,0
1,50,1,8,1,1,0,39267,26,174,0
0,61,1,28,1,1,0,2630,26,226,0
0,23,1,27,0,0,1,38228,160,198,0
1,23,1,28,0,0,1,66952,26,167,0
1,32,1,41,1,0,0,40287,152,248,0
1,26,1,36,1,0,0,2630,152,138,0
0,26,1,51,1,0,0,2630,160,245,0
0,24,1,32,0,0,1,33896,152,295,0
1,70,1,8,0,1,1,29174,26,222,0
0,26,1,6,1,0,0,19814,152,81,0
1,52,1,22,0,1,1,30642,999,148,1
1,33,1,24,0,0,1,2630,156,120,1
0,27,1,8,1,0,0,35169,152,203,0
0,23,1,8,1,0,0,40813,152,276,0
0,64,1,28,0,1,1,2630,156,155,0
1,48,1,28,0,1,1,21877,124,109,0
0,41,1,8,0,1,0,42356,124,115,0
1,52,1,50,1,1,0,37981,999,272,0
0,25,1,28,0,0,1,23752,152,151,1
0,61,1,8,0,1,1,2630,26,283,0
1,22,1,8,1,0,0,25266,26,188,0
1,68,1,11,0,1,1,33639,124,180,0
0,23,1,6,1,0,0,13636,152,163,0
0,38,1,24,1,1,0,20761,152,92,0
0,27,1,29,1,0,0,30006,152,110,0
0,43,1,28,1,1,0,72963,122,28,0
0,36,1,8,0,1,1,57831,26,221,0
1,23,1,11,1,0,0,31897,152,138,0
0,45,1,48,0,1,1,2630,157,171,1
1,43,1,28,0,1,1,22441,26,83,0
1,42,1,28,0,1,1,25231,999,246,0
1,23,1,39,0,0,0,2630,152,293,0
0,40,1,7,1,1,0,2630,124,184,0
1,55,1,41,0,1,1,22757,999,77,0
1,45,1,28,1,1,0,2630,156,55,0
0,48,1,28,1,1,0,43755,26,295,0
0,37,1,47,0,1,0,41035,124,212,0
1,54,1,28,0,2,1,37248,124,262,0
1,36,1,39,0,1,1,29846,26,47,1
0,46,1,28,0,1,1,42666,26,259,0
0,21,1,17,0,0,1,42852,152,200,0
1,45,1,7,0,1,0,2630,26,97,0
0,68,1,24,0,1,1,33437,124,22,0
0,47,1,31,0,1,1,2630,26,40,1
1,22,1,12,1,0,0,30902,152,159,0
1,24,1,36,0,0,0,29653,152,159,0
0,21,1,12,0,0,1,2630,152,149,0
1,50,1,28,0,1,1,40768,124,94,0
1,28,1,27,1,0,0,25757,152,129,0
1,40,1,28,1,1,0,58145,124,172,0
1,36,1,18,0,1,0,2630,124,212,1
1,24,1,34,0,0,0,29619,151,100,0
1,33,1,28,0,1,1,28902,124,220,1
0,58,1,28,0,1,1,40773,26,166,0
0,21,1,46,1,0,0,48452,160,111,0
1,45,1,20,0,1,1,2630,124,123,0
1,42,1,28,0,2,1,36553,26,259,0
1,68,1,2,1,1,0,34796,26,170,0
0,27,1,41,1,0,0,41109,152,34,0
1,24,1,13,0,0,0,23564,152,45,0
1,36,1,28,0,1,1,60320,124,21,0
1,59,1,26,0,2,1,38063,999,283,0
0,21,1,30,1,0,0,27662,152,16,0
0,66,1,46,1,1,0,33671,124,177,0
1,75,1,28,1,1,0,31290,124,157,0
0,67,1,37,0,1,1,42448,156,180,1
0,24,1,30,1,0,0,33522,152,188,0
0,53,1,8,0,1,1,51134,152,149,0
0,31,1,28,0,0,1,28921,124,264,1
0,24,1,15,0,0,1,47809,152,24,0
1,27,1,8,0,0,1,33975,152,298,0
1,59,1,28,1,1,0,36629,999,263,0
1,28,1,11,1,0,0,2630,160,156,0
0,39,1,28,0,2,1,34874,26,70,1
1,42,1,36,0,1,1,51383,26,126,0
0,22,1,8,1,0,0,45841,152,48,0
1,21,1,37,0,0,1,29314,160,210,0
1,39,1,19,1,1,0,26368,124,207,0
1,56,1,8,0,1,1,35429,124,259,0
1,46,1,28,0,1,1,47144,26,84,0
0,23,1,32,1,0,0,33613,151,219,0
1,28,1,11,0,0,1,2630,124,221,1
0,26,1,37,0,0,1,31602,152,280,0
0,22,1,37,0,0,1,32373,160,219,0
1,41,1,28,0,1,1,72963,999,44,0
1,23,1,8,1,0,0,51281,152,148,0
0,59,1,28,0,1,1,37871,26,127,0
1,26,1,8,1,0,0,51556,152,295,0
0,25,1,8,1,0,0,41939,152,167,0
1,23,1,50,1,0,0,28016,152,131,0
0,26,1,17,1,0,0,20416,152,143,0
1,29,1,41,1,0,0,29620,152,145,0
