,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
216,3341,448,609936,,,皮蛋瘦肉粥,0,1,16,,2016-08-01 21:52:14,,,,0,,,caipu/602002.jpg,1449
217,1056,193,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016-08-02 11:20:59,,,,0,,,caipu/205001.jpg,1084
218,1057,193,610024,,,"红酒土豆烧鸭腿
",0,1,48,,2016-08-02 11:24:02,,,,0,,,caipu/204007.jpg,1084
219,857,166,609944,,,水煮鱼,0,1,65,,2016-08-02 11:24:15,,,,0,,,caipu/103005.jpg,986
220,856,166,609965,,,葱姜炒蟹,0,1,109,,2016-08-02 11:24:27,,,,0,,,caipu/102005.jpg,986
221,866,166,610023,,,啤酒鸭,0,1,48,,2016-08-02 11:24:47,,,,0,,,caipu/204006.jpg,986
222,874,166,609988,,,百威啤酒罐装,0,2,6,,2016-08-02 11:25:15,,,,0,,,caipu/403003.jpg,986
223,1058,193,609991,,,"香烤牛排
",0,1,55,,2016-08-02 11:30:04,,,,0,,,caipu/201001.jpg,1084
224,883,166,609971,,,大理石奶油蛋糕,0,2,13,,2016-08-02 11:30:16,,,,0,,,caipu/502001.jpg,986
225,1059,193,610030,,,番茄有机花菜,0,1,32,,2016-08-02 11:30:48,,,,0,,,caipu/304004.jpg,1084
226,1060,193,609949,,,意文柠檬汁 ,0,1,13,,2016-08-02 11:31:47,,,,0,,,caipu/404005.jpg,1084
227,1063,193,610000,,,酸辣汤面,0,1,16,,2016-08-02 11:32:08,,,,0,,,caipu/603004.jpg,1084
228,1062,193,610053,,,蛋挞,0,1,8,,2016-08-02 11:32:15,,,,0,,,caipu/501002.jpg,1084
229,1064,193,610060,,,广式虾仁肠粉,0,1,18,,2016-08-02 11:33:34,,,,0,,,caipu/604004.jpg,1084
230,2213,342,609941,,,清蒸海鱼,0,1,78,,2016-08-02 11:58:57,,,,0,,,caipu/103002.jpg,1450
231,2214,342,610037,,,辣炒海带丝,0,1,19,,2016-08-02 12:05:02,,,,0,,,caipu/105001.jpg,1450
232,2215,342,609975,,,一品香酥藕,0,1,10,,2016-08-02 12:05:35,,,,0,,,caipu/502005.jpg,1450
233,2216,342,610010,,,白饭/小碗,0,2,1,,2016-08-02 12:10:24,,,,0,,,caipu/601004.jpg,1450
234,1646,260,609965,,,葱姜炒蟹,0,1,109,,2016-08-02 12:37:57,,,,0,,,caipu/102005.jpg,990
235,1647,260,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016-08-02 12:38:14,,,,0,,,caipu/202006.jpg,990
236,1648,260,609983,,,干锅田鸡,0,1,88,,2016-08-02 12:41:57,,,,0,,,caipu/205003.jpg,990
237,1649,260,610044,,,木须豌豆,0,1,32,,2016-08-02 12:45:59,,,,0,,,caipu/305003.jpg,990
238,1650,260,609948,,,露露无糖杏仁露,0,4,7,,2016-08-02 12:52:53,,,,0,,,caipu/404004.jpg,990
239,1654,260,610011,,,白饭/大碗,0,1,10,,2016-08-02 12:53:11,,,,0,,,caipu/601005.jpg,990
240,2363,367,609970,,,麻辣小龙虾,0,1,99,,2016-08-02 12:58:38,,,,0,,,caipu/101006.jpg,1119
241,2364,367,609978,,,爆炒鳝碌,0,1,55,,2016-08-02 12:59:05,,,,0,,,caipu/106003.jpg,1119
242,2365,367,606106,,,铁板牛肉,0,1,66,,2016-08-02 13:00:51,,,,0,,,/jsp/pc/images/606106.jpg,1119
243,2366,367,609985,,,三色凉拌手撕兔,0,1,66,,2016-08-02 13:01:04,,,,0,,,caipu/205005.jpg,1119
244,2367,367,609951,,,炝炒大白菜,0,1,29,,2016-08-02 13:01:36,,,,0,,,caipu/303002.jpg,1119
245,2368,367,609946,,,谷稻小庄 ,0,1,38,,2016-08-02 13:05:05,,,,0,,,caipu/404002.jpg,1119
246,2369,367,610036,,,路易拉菲红酒干红,0,1,158,,2016-08-02 13:06:27,,,,0,,,caipu/402005.jpg,1119
247,2370,367,610054,,,不加一滴油的酸奶蛋糕,0,1,7,,2016-08-02 13:10:43,,,,0,,,caipu/501003.jpg,1119
248,2371,367,610053,,,蛋挞,0,1,8,,2016-08-02 13:12:09,,,,0,,,caipu/501002.jpg,1119
249,2376,368,606106,,,铁板牛肉,0,1,66,,2016-08-02 13:13:51,,,,0,,,/jsp/pc/images/606106.jpg,1125
250,2373,367,610001,,,土豆西红柿汤面,0,1,13,,2016-08-02 13:15:01,,,,0,,,caipu/603005.jpg,1119
251,2372,367,610008,,,五色糯米饭(七色),0,1,35,,2016-08-02 13:15:40,,,,0,,,caipu/601002.jpg,1119
252,2377,368,610050,,,番茄甘蓝,0,1,33,,2016-08-02 13:16:08,,,,0,,,caipu/301004.jpg,1125
253,2374,367,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016-08-02 13:16:18,,,,0,,,caipu/301001.jpg,1119
254,2375,367,610012,,,香菇鹌鹑蛋,0,1,39,,2016-08-02 13:17:56,,,,0,,,caipu/302001.jpg,1119
255,2378,368,609972,,,核桃葡萄干土司,0,1,19,,2016-08-02 13:19:05,,,,0,,,caipu/502002.jpg,1125
256,2380,368,609936,,,皮蛋瘦肉粥,0,1,16,,2016-08-02 13:20:02,,,,0,,,caipu/602002.jpg,1125
257,2379,368,606057,,,"张裕葡萄酒张裕赤霞珠干红


",0,1,32,,2016-08-02 13:20:04,,,,0,,,caipu/402002.jpg,1125
258,2350,365,609944,,,水煮鱼,0,1,65,,2016-08-02 13:21:38,,,,0,,,caipu/103005.jpg,992
259,2353,365,610043,,,肉丁茄子,0,1,39,,2016-08-02 13:22:01,,,,0,,,caipu/305002.jpg,992
260,2381,368,609961,,,姜葱炒花蟹,0,1,45,,2016-08-02 13:22:16,,,,0,,,caipu/102001.jpg,1125
261,2355,365,610010,,,白饭/小碗,0,2,1,,2016-08-02 13:23:07,,,,0,,,caipu/601004.jpg,992
262,2357,365,610053,,,蛋挞,0,1,8,,2016-08-02 13:26:32,,,,0,,,caipu/501002.jpg,992
263,2359,365,606057,,,"张裕葡萄酒张裕赤霞珠干红


",0,1,32,,2016-08-02 13:29:42,,,,0,,,caipu/402002.jpg,992
264,891,171,609968,,,油焖麻辣虾,0,1,65,,2016-08-02 13:51:18,,,,0,,,caipu/101003.jpg,1463
265,892,171,610063,,,蒜香辣花甲,0,1,45,,2016-08-02 13:55:12,,,,0,,,caipu/104002.jpg,1463
266,893,171,610062,,,蒜蓉生蚝,0,1,49,,2016-08-02 13:55:27,,,,0,,,caipu/104001.jpg,1463
267,895,171,610030,,,番茄有机花菜,0,1,32,,2016-08-02 13:57:34,,,,0,,,caipu/304004.jpg,1463
268,898,171,609946,,,谷稻小庄 ,0,1,38,,2016-08-02 13:59:08,,,,0,,,caipu/404002.jpg,1463
269,903,171,610011,,,白饭/大碗,0,1,10,,2016-08-02 13:59:15,,,,0,,,caipu/601005.jpg,1463
270,908,171,609937,,,冰糖红豆薏米粥,0,4,15,,2016-08-02 14:00:06,,,,0,,,caipu/602003.jpg,1463
271,5247,631,610039,,,培根紫菜卷,0,1,30,,2016-08-02 17:57:15,,,,0,,,caipu/105003.jpg,1188
272,5246,631,610038,,,芝麻烤紫菜,0,1,25,,2016-08-02 17:57:20,,,,0,,,caipu/105002.jpg,1188
273,5248,631,610023,,,啤酒鸭,0,1,48,,2016-08-02 17:57:46,,,,0,,,caipu/204006.jpg,1188
274,5249,631,609974,,,南瓜枸杞小饼干,0,1,19,,2016-08-02 17:58:23,,,,0,,,caipu/502004.jpg,1188
275,5250,631,610009,,,黑米恋上葡萄,0,1,33,,2016-08-02 17:59:36,,,,0,,,caipu/601003.jpg,1188
276,5251,631,609949,,,意文柠檬汁 ,0,1,13,,2016-08-02 18:00:34,,,,0,,,caipu/404005.jpg,1188
277,5409,650,609934,,,芹菜炒腰花,0,1,18,,2016-08-02 18:20:37,,,,0,,,caipu/203005.jpg,1212
278,5408,650,609970,,,麻辣小龙虾,0,1,99,,2016-08-02 18:20:53,,,,0,,,caipu/101006.jpg,1212
279,5411,650,609953,,,凉拌菠菜,0,1,27,,2016-08-02 18:21:06,,,,0,,,caipu/303004.jpg,1212
280,5410,650,609932,,,爆炒猪肝,0,1,68,,2016-08-02 18:21:08,,,,0,,,caipu/203003.jpg,1212
281,5413,650,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016-08-02 18:21:24,,,,0,,,caipu/205001.jpg,1212
282,5412,650,609948,,,露露无糖杏仁露,0,1,7,,2016-08-02 18:21:59,,,,0,,,caipu/404004.jpg,1212
283,5414,650,610001,,,土豆西红柿汤面,0,1,13,,2016-08-02 18:22:27,,,,0,,,caipu/603005.jpg,1212
284,6316,734,609941,,,清蒸海鱼,0,1,78,,2016-08-02 18:23:35,,,,0,,,caipu/103002.jpg,1278
285,5415,650,610012,,,香菇鹌鹑蛋,0,1,39,,2016-08-02 18:23:45,,,,0,,,caipu/302001.jpg,1212
286,5418,650,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016-08-02 18:23:45,,,,0,,,caipu/301001.jpg,1212
287,5416,650,610039,,,培根紫菜卷,0,1,30,,2016-08-02 18:23:58,,,,0,,,caipu/105003.jpg,1212
288,5417,650,610042,,,五彩豆,0,1,29,,2016-08-02 18:23:59,,,,0,,,caipu/305001.jpg,1212
289,6318,734,610018,,,"照烧鸡腿


",0,1,16,,2016-08-02 18:24:15,,,,0,,,caipu/204001.jpg,1278
290,6325,734,610044,,,木须豌豆,0,1,32,,2016-08-02 18:24:35,,,,0,,,caipu/305003.jpg,1278
291,6322,734,610023,,,啤酒鸭,0,1,48,,2016-08-02 18:24:59,,,,0,,,caipu/204006.jpg,1278
292,5419,650,610053,,,蛋挞,0,1,8,,2016-08-02 18:25:55,,,,0,,,caipu/501002.jpg,1212
293,5420,650,609946,,,谷稻小庄 ,0,1,38,,2016-08-02 18:26:22,,,,0,,,caipu/404002.jpg,1212
294,5424,650,609938,,,小米南瓜粥,0,1,13,,2016-08-02 18:27:10,,,,0,,,caipu/602004.jpg,1212
295,5423,650,610008,,,五色糯米饭(七色),0,1,35,,2016-08-02 18:27:32,,,,0,,,caipu/601002.jpg,1212
296,6326,734,610011,,,白饭/大碗,0,1,10,,2016-08-02 18:27:33,,,,0,,,caipu/601005.jpg,1278
297,4295,548,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-02 18:55:53,,,,0,,,caipu/101001.jpg,1103
298,4297,548,609931,,,焖猪手,0,1,58,,2016-08-02 18:58:03,,,,0,,,caipu/203002.jpg,1103
299,4299,548,609962,,,倒立蒸梭子蟹,0,1,169,,2016-08-02 18:59:34,,,,0,,,caipu/102002.jpg,1103
300,4570,574,609943,,,剁椒鱼头,0,1,55,,2016-08-02 19:00:11,,,,0,,,caipu/103004.jpg,1115
301,4300,548,609950,,,大蒜苋菜,0,1,30,,2016-08-02 19:00:21,,,,0,,,caipu/303001.jpg,1103
302,4572,574,610066,,,辣炒田螺,0,1,35,,2016-08-02 19:00:30,,,,0,,,caipu/104005.jpg,1115
303,4566,574,609940,,,清蒸蝶鱼,0,1,56,,2016-08-02 19:00:43,,,,0,,,caipu/103001.jpg,1115
304,4561,574,609970,,,麻辣小龙虾,0,1,99,,2016-08-02 19:00:48,,,,0,,,caipu/101006.jpg,1115
305,4302,548,609968,,,油焖麻辣虾,0,1,65,,2016-08-02 19:01:07,,,,0,,,caipu/101003.jpg,1103
306,4576,574,609956,,,孜然羊排,0,1,88,,2016-08-02 19:01:50,,,,0,,,caipu/202002.jpg,1115
307,4584,574,610023,,,啤酒鸭,0,1,48,,2016-08-02 19:02:21,,,,0,,,caipu/204006.jpg,1115
308,4581,574,610019,,,白斩鸡,0,1,88,,2016-08-02 19:02:24,,,,0,,,caipu/204002.jpg,1115
309,4587,574,610030,,,番茄有机花菜,0,1,32,,2016-08-02 19:03:19,,,,0,,,caipu/304004.jpg,1115
310,4592,574,610029,,,黄花菜炒木耳,0,1,35,,2016-08-02 19:04:06,,,,0,,,caipu/304003.jpg,1115
311,4305,548,609983,,,干锅田鸡,0,1,88,,2016-08-02 19:04:29,,,,0,,,caipu/205003.jpg,1103
312,4307,548,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016-08-02 19:05:08,,,,0,,,caipu/111.jpg,1103
313,4309,548,610008,,,五色糯米饭(七色),0,1,35,,2016-08-02 19:06:14,,,,0,,,caipu/601002.jpg,1103
314,4595,574,610011,,,白饭/大碗,0,1,10,,2016-08-02 19:06:33,,,,0,,,caipu/601005.jpg,1115
315,4313,548,609982,,,"五香酱驴肉


",0,1,52,,2016-08-02 19:07:43,,,,0,,,caipu/205002.jpg,1103
316,6141,719,609957,,,"蒙古烤羊腿


",0,1,48,,2016-08-02 19:24:23,,,,0,,,caipu/202003.jpg,1162
317,6142,719,609956,,,孜然羊排,0,1,88,,2016-08-02 19:27:01,,,,0,,,caipu/202002.jpg,1162
318,6147,719,609967,,,香酥两吃大虾,0,1,89,,2016-08-02 19:29:04,,,,0,,,caipu/101002.jpg,1162
319,6151,719,610025,,,番茄蛋汤,0,1,25,,2016-08-02 19:30:22,,,,0,,,caipu/204008.jpg,1162
320,6154,719,610046,,,青炒扁豆,0,1,28,,2016-08-02 19:32:01,,,,0,,,caipu/305005.jpg,1162
321,6160,719,609938,,,小米南瓜粥,0,1,13,,2016-08-02 19:37:30,,,,0,,,caipu/602004.jpg,1162
322,6164,719,609939,,,香菇鸡肉粥,0,1,15,,2016-08-02 19:38:32,,,,0,,,caipu/602005.jpg,1162
323,4679,585,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-02 20:17:12,,,,0,,,caipu/101001.jpg,1181
324,4687,585,609931,,,焖猪手,0,1,58,,2016-08-02 20:17:22,,,,0,,,caipu/203002.jpg,1181
325,4693,585,609934,,,芹菜炒腰花,0,1,18,,2016-08-02 20:20:39,,,,0,,,caipu/203005.jpg,1181
326,4691,585,609969,,,香辣腐乳炒虾,0,1,56,,2016-08-02 20:20:42,,,,0,,,caipu/101004.jpg,1181
327,4700,585,609944,,,水煮鱼,0,1,65,,2016-08-02 20:21:07,,,,0,,,caipu/103005.jpg,1181
328,4697,585,609943,,,剁椒鱼头,0,1,55,,2016-08-02 20:21:21,,,,0,,,caipu/103004.jpg,1181
329,4705,585,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-02 20:24:21,,,,0,,,caipu/303003.jpg,1181
330,4701,585,609940,,,清蒸蝶鱼,0,1,56,,2016-08-02 20:24:41,,,,0,,,caipu/103001.jpg,1181
331,4708,585,609955,,,红酒炖羊肉,0,1,108,,2016-08-02 20:24:50,,,,0,,,caipu/202001.jpg,1181
332,4712,585,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016-08-02 20:25:32,,,,0,,,caipu/601001.jpg,1181
333,5047,613,609941,,,清蒸海鱼,0,1,78,,2016-08-02 21:01:09,,,,0,,,caipu/103002.jpg,1451
334,5049,613,609942,,,辣炒鱿鱼,0,1,58,,2016-08-02 21:02:33,,,,0,,,caipu/103003.jpg,1451
335,5053,613,610038,,,芝麻烤紫菜,0,1,25,,2016-08-02 21:02:45,,,,0,,,caipu/105002.jpg,1451
336,5055,613,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-02 21:02:58,,,,0,,,caipu/303003.jpg,1451
337,5057,613,609946,,,谷稻小庄 ,0,1,38,,2016-08-02 21:04:22,,,,0,,,caipu/404002.jpg,1451
338,5815,688,609944,,,水煮鱼,0,1,65,,2016-08-02 21:05:45,,,,0,,,caipu/103005.jpg,1157
339,5060,613,610008,,,五色糯米饭(七色),0,1,35,,2016-08-02 21:06:25,,,,0,,,caipu/601002.jpg,1451
340,5062,613,609934,,,芹菜炒腰花,0,1,18,,2016-08-02 21:07:24,,,,0,,,caipu/203005.jpg,1451
341,5066,613,609956,,,孜然羊排,0,1,88,,2016-08-02 21:08:16,,,,0,,,caipu/202002.jpg,1451
342,5816,688,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016-08-02 21:08:40,,,,0,,,caipu/203001.jpg,1157
343,5817,688,609955,,,红酒炖羊肉,0,1,108,,2016-08-02 21:09:37,,,,0,,,caipu/202001.jpg,1157
344,5072,613,610011,,,白饭/大碗,0,1,10,,2016-08-02 21:10:28,,,,0,,,caipu/601005.jpg,1451
345,5818,688,609969,,,香辣腐乳炒虾,0,1,56,,2016-08-02 21:16:39,,,,0,,,caipu/101004.jpg,1157
346,5819,688,609936,,,皮蛋瘦肉粥,0,4,16,,2016-08-02 21:18:16,,,,0,,,caipu/602002.jpg,1157
347,3747,491,609991,,,"香烤牛排


",0,1,55,,2016-08-02 21:38:54,,,,0,,,caipu/201001.jpg,1169
348,3751,491,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-02 21:43:35,,,,0,,,caipu/303003.jpg,1169
349,3749,491,610018,,,"照烧鸡腿


",0,1,16,,2016-08-02 21:43:45,,,,0,,,caipu/204001.jpg,1169
350,3754,491,609948,,,露露无糖杏仁露,0,1,7,,2016-08-02 21:44:03,,,,0,,,caipu/404004.jpg,1169
351,3757,491,609947,,, 北冰洋汽水 ,0,1,5,,2016-08-02 21:47:24,,,,0,,,caipu/404003.jpg,1169
352,3760,491,610056,,,纸杯蛋糕,0,1,8,,2016-08-02 21:48:28,,,,0,,,caipu/501005.jpg,1169
353,3762,491,610010,,,白饭/小碗,0,1,1,,2016-08-02 21:54:04,,,,0,,,caipu/601004.jpg,1169
354,3765,491,609938,,,小米南瓜粥,0,1,13,,2016-08-02 21:54:18,,,,0,,,caipu/602004.jpg,1169
355,3093,432,609963,,,盘蟹蒸蛋,0,1,55,,2016-08-03 12:52:11,,,,0,,,caipu/102003.jpg,1175
356,941,177,610063,,,蒜香辣花甲,0,1,45,,2016-08-03 12:56:20,,,,0,,,caipu/104002.jpg,1141
357,3095,432,609933,,,自制猪肉脯,0,1,48,,2016-08-03 12:57:10,,,,0,,,caipu/203004.jpg,1175
358,943,177,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016-08-03 12:57:25,,,,0,,,caipu/205001.jpg,1141
359,942,177,610018,,,"照烧鸡腿
",0,1,16,,2016-08-03 12:57:46,,,,0,,,caipu/204001.jpg,1141
360,3100,432,609983,,,干锅田鸡,0,1,88,,2016-08-03 13:00:29,,,,0,,,caipu/205003.jpg,1175
361,945,177,610046,,,青炒扁豆,0,1,28,,2016-08-03 13:00:34,,,,0,,,caipu/305005.jpg,1141
362,3101,432,610030,,,番茄有机花菜,0,1,32,,2016-08-03 13:02:24,,,,0,,,caipu/304004.jpg,1175
363,2049,320,609970,,,麻辣小龙虾,0,1,99,,2016-08-03 13:03:19,,,,0,,,caipu/101006.jpg,1538
364,2004,317,609942,,,辣炒鱿鱼,0,1,58,,2016-08-03 13:07:20,,,,0,,,caipu/103003.jpg,1091
365,2051,320,609961,,,姜葱炒花蟹,0,1,45,,2016-08-03 13:07:31,,,,0,,,caipu/102001.jpg,1538
366,3105,432,610009,,,黑米恋上葡萄,0,1,33,,2016-08-03 13:09:05,,,,0,,,caipu/601003.jpg,1175
367,2007,317,609961,,,姜葱炒花蟹,0,1,45,,2016-08-03 13:09:55,,,,0,,,caipu/102001.jpg,1091
368,2009,317,609994,,,"独家薄荷鲜虾牛肉卷
",0,1,45,,2016-08-03 13:09:57,,,,0,,,caipu/201004.jpg,1091
369,2014,317,609931,,,焖猪手,0,1,58,,2016-08-03 13:10:20,,,,0,,,caipu/203002.jpg,1091
370,3111,432,609949,,,意文柠檬汁 ,0,1,13,,2016-08-03 13:10:37,,,,0,,,caipu/404005.jpg,1175
371,2012,317,609955,,,红酒炖羊肉,0,1,108,,2016-08-03 13:10:38,,,,0,,,caipu/202001.jpg,1091
372,2035,317,609953,,,凉拌菠菜,0,1,27,,2016-08-03 13:11:03,,,,0,,,caipu/303004.jpg,1091
373,2024,317,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016-08-03 13:11:15,,,,0,,,caipu/205001.jpg,1091
374,2036,317,609987,,,蓝带啤酒罐装,0,4,9,,2016-08-03 13:11:35,,,,0,,,caipu/403002.jpg,1091
375,2020,317,609983,,,干锅田鸡,0,1,88,,2016-08-03 13:11:52,,,,0,,,caipu/205003.jpg,1091
376,2055,320,609956,,,孜然羊排,0,1,88,,2016-08-03 13:11:58,,,,0,,,caipu/202002.jpg,1538
377,2042,317,610011,,,白饭/大碗,0,1,10,,2016-08-03 13:12:58,,,,0,,,caipu/601005.jpg,1091
378,2064,320,610036,,,路易拉菲红酒干红,0,1,158,,2016-08-03 13:14:53,,,,0,,,caipu/402005.jpg,1538
379,2060,320,609951,,,炝炒大白菜,0,1,29,,2016-08-03 13:14:59,,,,0,,,caipu/303002.jpg,1538
380,2075,320,609935,,,山药养生粥,0,2,19,,2016-08-03 13:18:58,,,,0,,,caipu/602001.jpg,1538
381,1766,281,609967,,,香酥两吃大虾,0,1,89,,2016-08-03 13:51:21,,,,0,,,caipu/101002.jpg,997
382,1767,281,609944,,,水煮鱼,0,1,65,,2016-08-03 13:52:45,,,,0,,,caipu/103005.jpg,997
383,1768,281,610063,,,蒜香辣花甲,0,1,45,,2016-08-03 13:55:05,,,,0,,,caipu/104002.jpg,997
384,1769,281,609982,,,"五香酱驴肉
",0,1,52,,2016-08-03 13:59:31,,,,0,,,caipu/205002.jpg,997
385,754,137,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016-08-03 14:01:13,,,,0,,,caipu/301001.jpg,1248
386,753,137,609970,,,麻辣小龙虾,0,1,99,,2016-08-03 14:01:47,,,,0,,,caipu/101006.jpg,1248
387,758,137,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016-08-03 14:02:11,,,,0,,,caipu/404001.jpg,1248
388,755,137,609992,,,"番茄炖牛腩
",0,1,35,,2016-08-03 14:02:37,,,,0,,,caipu/201002.jpg,1248
389,1770,281,609953,,,凉拌菠菜,0,1,27,,2016-08-03 14:03:27,,,,0,,,caipu/303004.jpg,997
390,759,137,610010,,,白饭/小碗,0,4,1,,2016-08-03 14:04:55,,,,0,,,caipu/601004.jpg,1248
391,760,137,609953,,,凉拌菠菜,0,1,27,,2016-08-03 14:05:09,,,,0,,,caipu/303004.jpg,1248
392,1772,281,609986,,,哈尔滨啤酒罐装,0,10,7,,2016-08-03 14:07:30,,,,0,,,caipu/403001.jpg,997
393,1771,281,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-03 14:07:32,,,,0,,,caipu/303003.jpg,997
394,1773,281,610003,,,蒜香包,0,1,13,,2016-08-03 14:07:58,,,,0,,,caipu/503002.jpg,997
395,1774,281,610010,,,白饭/小碗,0,4,1,,2016-08-03 14:09:19,,,,0,,,caipu/601004.jpg,997
396,5631,670,609970,,,麻辣小龙虾,0,1,99,,2016-08-03 17:16:36,,,,0,,,caipu/101006.jpg,1570
397,5632,670,609931,,,焖猪手,0,1,58,,2016-08-03 17:17:36,,,,0,,,caipu/203002.jpg,1570
398,5633,670,609933,,,自制猪肉脯,0,1,48,,2016-08-03 17:18:18,,,,0,,,caipu/203004.jpg,1570
399,5636,670,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016-08-03 17:21:17,,,,0,,,caipu/202006.jpg,1570
400,5634,670,609934,,,芹菜炒腰花,0,1,18,,2016-08-03 17:21:31,,,,0,,,caipu/203005.jpg,1570
401,5637,670,609957,,,"蒙古烤羊腿


",0,1,48,,2016-08-03 17:21:32,,,,0,,,caipu/202003.jpg,1570
402,5639,670,609942,,,辣炒鱿鱼,0,1,58,,2016-08-03 17:23:09,,,,0,,,caipu/103003.jpg,1570
403,5641,670,609944,,,水煮鱼,0,1,65,,2016-08-03 17:24:40,,,,0,,,caipu/103005.jpg,1570
404,5642,670,609946,,,谷稻小庄 ,0,1,38,,2016-08-03 17:24:46,,,,0,,,caipu/404002.jpg,1570
405,5647,670,610010,,,白饭/小碗,0,6,1,,2016-08-03 17:26:33,,,,0,,,caipu/601004.jpg,1570
406,5644,670,609953,,,凉拌菠菜,0,1,27,,2016-08-03 17:26:50,,,,0,,,caipu/303004.jpg,1570
407,5650,670,609961,,,姜葱炒花蟹,0,1,45,,2016-08-03 17:27:42,,,,0,,,caipu/102001.jpg,1570
408,5652,670,609992,,,"番茄炖牛腩


",0,1,35,,2016-08-03 17:28:13,,,,0,,,caipu/201002.jpg,1570
409,6775,776,610017,,,酸辣藕丁,0,1,33,,2016-08-03 17:34:36,,,,0,,,caipu/302006.jpg,1204
410,6772,776,609944,,,水煮鱼,0,1,65,,2016-08-03 17:34:52,,,,0,,,caipu/103005.jpg,1204
411,6770,776,609991,,,"香烤牛排


",0,1,55,,2016-08-03 17:34:54,,,,0,,,caipu/201001.jpg,1204
412,6779,776,610066,,,辣炒田螺,0,1,35,,2016-08-03 17:38:17,,,,0,,,caipu/104005.jpg,1204
413,6790,776,610044,,,木须豌豆,0,1,32,,2016-08-03 17:38:56,,,,0,,,caipu/305003.jpg,1204
414,6793,776,610013,,,番茄炖秋葵,0,1,35,,2016-08-03 17:40:03,,,,0,,,caipu/302002.jpg,1204
415,6801,776,609939,,,香菇鸡肉粥,0,1,15,,2016-08-03 17:41:24,,,,0,,,caipu/602005.jpg,1204
416,6811,776,609942,,,辣炒鱿鱼,0,1,58,,2016-08-03 17:42:26,,,,0,,,caipu/103003.jpg,1204
417,6813,776,610032,,,长城窖酿解百纳红酒干红葡萄酒,0,1,35,,2016-08-03 17:42:38,,,,0,,,caipu/401001.jpg,1204
418,6815,776,610011,,,白饭/大碗,0,1,10,,2016-08-03 17:43:05,,,,0,,,caipu/601005.jpg,1204
419,6814,776,610034,,,法国波尔多AOC干红葡萄酒原,0,1,159,,2016-08-03 17:43:46,,,,0,,,caipu/402003.jpg,1204
420,6816,776,610009,,,黑米恋上葡萄,0,2,33,,2016-08-03 17:45:30,,,,0,,,caipu/601003.jpg,1204
421,6822,776,609968,,,油焖麻辣虾,0,1,65,,2016-08-03 17:45:50,,,,0,,,caipu/101003.jpg,1204
422,6825,776,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,,2016-08-03 17:45:57,,,,0,,,caipu/501004.jpg,1204
423,6832,776,610057,,,宝宝版牛肉肠粉,0,1,15,,2016-08-03 17:46:25,,,,0,,,caipu/604001.jpg,1204
424,6828,776,609958,,,"香辣爆羊肝


",0,1,28,,2016-08-03 17:46:39,,,,0,,,caipu/202004.jpg,1204
425,6833,776,609994,,,"独家薄荷鲜虾牛肉卷


",0,1,45,,2016-08-03 17:47:19,,,,0,,,caipu/201004.jpg,1204
426,3770,492,609970,,,麻辣小龙虾,0,1,99,,2016-08-03 18:22:13,,,,0,,,caipu/101006.jpg,1129
427,3771,492,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-03 18:30:15,,,,0,,,caipu/101001.jpg,1129
428,3772,492,609953,,,凉拌菠菜,0,1,27,,2016-08-03 18:32:26,,,,0,,,caipu/303004.jpg,1129
429,5061,615,609969,,,香辣腐乳炒虾,0,1,56,,2016-08-03 18:52:14,,,,0,,,caipu/101004.jpg,1261
430,5064,615,609958,,,"香辣爆羊肝


",0,1,28,,2016-08-03 18:53:24,,,,0,,,caipu/202004.jpg,1261
431,5065,615,609951,,,炝炒大白菜,0,1,29,,2016-08-03 18:53:36,,,,0,,,caipu/303002.jpg,1261
432,5067,615,609944,,,水煮鱼,0,1,65,,2016-08-03 18:54:08,,,,0,,,caipu/103005.jpg,1261
433,5069,615,610031,,,糖醋蕃茄溜青花,0,1,33,,2016-08-03 18:54:26,,,,0,,,caipu/304005.jpg,1261
434,5071,615,609931,,,焖猪手,0,1,58,,2016-08-03 18:55:06,,,,0,,,caipu/203002.jpg,1261
